station,duration,SU,ID,FD,TR,CDD,CWD,TXX,TXN,TNX,TNN,TX90p,TX10p,TN90p,TN10p,R10,R20,R72,R100,RX1day,RX5day,R95P,R99P,PRCPTOT,SDII,DTR
거제,장기,1.2278195488721808,0.0,-0.5526315789473685,1.2939849624060156,-0.08872180451127816,0.05714285714285714,0.10218045112781955,0.06654135338345855,0.07796992481203008,0.09248120300751886,0.08187969924812027,0.07082706766917296,0.05759398496240605,0.0844360902255639,0.28796992481203015,0.20902255639097747,0.07368421052631581,0.09172932330827069,0.7890977443609021,2.4681954887218045,0.8786804511278189,0.8520827067669192,12.883082706766913,0.05007859844039414,-0.0050623059715074635
거창,단기,0.8151279199110121,-0.010901001112347042,-0.6912124582869853,0.6142380422691878,0.06607341490545049,0.11390433815350387,0.059822024471635156,0.038398220244716307,0.06249165739710788,0.027875417130144586,0.0537219132369298,0.04676307007786427,0.0667853170189099,0.048097886540600626,0.16929922135706335,0.06985539488320354,0.0100111234705228,0.006006674082313683,0.29228031145717454,1.1631813125695216,0.14281757508342635,0.26959221357063395,3.9168409343715203,0.02306588573386442,-0.005521724941008046
거창,중기,1.1768631813125692,-0.05606229143492768,-0.7588431590656283,0.9592880978865402,0.020022246941045634,-0.08743047830923246,0.12923248053392658,0.10740823136818688,0.07806451612903227,0.10093437152391545,0.10460511679644045,0.09988876529477186,0.0778420467185762,0.09116796440489427,0.2177975528364849,0.15283648498331476,0.015350389321468294,0.0017797552836484975,0.521512791991101,1.2818909899888768,0.25697441601779775,0.364893214682981,7.122580645161287,0.04207270834154714,0.0070603896802899305
거창,장기,1.0879699248120303,0.0,-0.8458646616541353,0.9533834586466167,-0.014285714285714304,-0.06992481203007521,0.15887218045112775,0.0887218045112783,0.08473684210526322,0.08654135338345863,0.11984962406015028,0.09082706766917287,0.0890225563909775,0.07624060150375939,0.16015037593984968,0.28646616541353387,0.030827067669172932,0.01954887218045113,1.8615789473684214,1.2648872180451134,0.32168045112781946,1.4548827067669199,9.83563909774436,0.07286805343071542,0.0099577168728272
경주시,단기,0.8235817575083424,0.001334816462736383,-0.6344827586206896,0.7557285873192433,0.13325917686318134,0.1105672969966629,0.03230255839822015,0.049566184649610656,0.04591768631813123,0.028609566184649573,0.051590656284760825,0.07377085650723021,0.06358175750834257,0.05641824249165736,0.114349276974416,0.028253615127919907,0.0033370411568409333,-0.000889877641824249,0.06829810901001114,0.7992880978865401,-0.13603893214683008,0.06402758620689561,2.941245828698553,0.022628601733145917,-0.018483100355575113
경주시,중기,1.2155728587319239,-0.06117908787541712,-0.7802002224694102,0.9788654060066737,-0.18776418242491652,0.015795328142380428,0.10449388209121238,0.08872080088987763,0.06858731924360394,0.08667408231368186,0.09427141268075633,0.11606229143492766,0.08140155728587316,0.0868520578420467,0.14749721913236924,0.09944382647385983,-0.007563959955506123,0.010456062291434923,-0.028186874304783116,0.38509454949944333,0.18570745272525133,-0.0721830923248056,6.780600667408228,0.021587785618292204,-0.012046192304472092
경주시,장기,1.086466165413534,0.0,-0.8315789473684213,1.0721804511278195,-0.2601503759398497,0.0443609022556391,0.08887218045112781,0.03894736842105269,0.08789473684210526,0.12398496240601502,0.09322556390977446,0.041879699248120336,0.09751879699248124,0.0966917293233083,0.23157894736842105,0.27819548872180455,-0.01578947368421053,0.007518796992481201,-0.09157894736842143,0.19729323308270727,0.23238345864661622,0.022205263157896494,6.864887218045114,0.015289159020202435,-0.007266957716872869
고산,단기,0.9034482758620684,0.0,-0.012680756395995548,0.8829810901001109,0.1105672969966629,0.06295884315906561,0.0612013348164627,0.05701890989988876,0.06531701890989984,0.05666295884315908,0.060934371523915495,0.05539488320355948,0.06651835372636256,0.04796440489432705,0.0694104560622914,-0.02135706340378195,0.018909899888765295,0.008676307007786427,1.0337041156840931,1.1558398220244712,-0.0875094549499445,0.6965913236929911,2.695817575083426,0.004786768199558598,-0.006777375100171051
고산,중기,1.477196885428253,0.0,-0.003781979977753058,1.4849833147942153,0.1459399332591768,0.13192436040044492,0.07290322580645156,0.09592880978865409,0.06996662958843153,0.10382647385984427,0.07410456062291425,0.08816462736373742,0.0750389321468298,0.09161290322580641,0.2011123470522802,0.15773081201334813,0.022246941045606226,0.01201334816462736,1.0609343715239152,1.3899221357063403,0.13370967741935447,0.7962511679644055,8.412725250278086,0.04192794146273226,-0.008066908273230729
고산,장기,1.3691729323308277,0.0,0.0,1.5481203007518798,-0.059398496240601506,0.03759398496240604,0.10428571428571434,0.05511278195488719,0.08436090225563925,0.04887218045112783,0.08676691729323316,0.08398496240601487,0.08511278195488728,0.06962406015037588,0.16992481203007515,0.009774436090225519,0.048120300751879716,0.024812030075187976,2.465563909774437,1.6745864661654137,0.3467669172932311,1.7124744360902249,11.54774436090226,0.07775474796229236,-0.005472390654054406
고창,단기,0.7034482758620688,0.007563959955506109,-0.9047830923248052,0.8565072302558394,0.09299221357063402,0.021802002224694056,0.06202447163515016,0.06605116796440488,0.05014460511679644,0.024716351501668534,0.06602892102335925,0.06529477196885422,0.06509454949944382,0.03588431590656286,-0.021579532814238037,0.07474972191323692,-0.014238042269187989,0.005561735261401554,0.29230255839822017,0.8430478309232478,-0.15474193548387072,0.1270600667408228,0.4047385984427142,-0.0026402777755899667,0.00017945865776794847
고창,중기,1.2473859844271409,-0.03159065628476083,-0.8068965517241377,0.9377085650723022,0.06562847608453838,-0.013570634037819818,0.12885428253615122,0.11081201334816453,0.07795328142380421,0.09644048943270303,0.11799777530589549,0.10887652947719685,0.08182424916573965,0.10814238042269184,0.21935483870967734,0.17997775305895433,0.0200222469410456,0.010901001112347054,0.4516796440489437,0.39159065628476175,0.45495216907675035,0.5080040044493886,5.933592880978861,0.03654879803145175,0.01357187795280302
고창,장기,1.130075187969925,0.0,-0.7857142857142858,1.1744360902255637,0.3819548872180451,-0.07443609022556394,0.11518796992481208,0.06962406015037598,0.09526315789473692,0.08436090225563907,0.07954887218045112,0.11548872180451139,0.08518796992481205,0.07744360902255644,0.18721804511278198,0.2578947368421053,0.014285714285714287,-0.011278195488721804,0.0021804511278197014,-1.835187969924812,-0.5914248120300741,-0.2334345864661668,2.9799248120300734,0.025435587232121106,0.020101625030317698
고창군,단기,0.6725250278086762,0.007119021134593992,-0.9575083426028921,0.8625139043381533,0.03136818687430474,0.04983314794215796,0.059443826473859825,0.06647385984427139,0.050945494994438234,0.02484983314794213,0.06262513904338156,0.06024471635150164,0.06482758620689658,0.03410456062291435,-0.01090100111234699,0.09432703003337037,-0.011790878754171289,0.009566184649610678,0.538687430478309,1.1459844271412676,-0.1906696329254725,0.3321323692992204,1.0511457174638492,0.012191104115863643,0.00018687430478307203
고창군,중기,1.2082313681868735,-0.04961067853170188,-0.7701890989988875,0.889432703003337,0.08387096774193548,-0.09744160177975525,0.12404894327030024,0.10956618464961067,0.07870967741935482,0.09530589543937705,0.11922135706340374,0.11152391546162398,0.08436040044493881,0.10756395995550606,0.13726362625139038,0.08720800889877638,0.04093437152391544,0.002892102335928809,0.6400889877641825,0.391679644048943,0.3243926585094543,0.5606218020022247,4.90387096774193,0.02808828345319156,0.011798653222816266
고창군,장기,1.2398496240601504,0.0,-1.0000000000000002,1.1511278195488723,0.3300751879699248,-0.07744360902255641,0.12436090225563923,0.07796992481203015,0.08932330827067672,0.09112781954887221,0.086390977443609,0.10533834586466176,0.0825563909774437,0.08052631578947364,0.2902255639097745,0.32631578947368434,-0.045112781954887236,0.0015037593984962411,-0.5527819548872183,-1.719398496240602,-0.7262142857142853,-0.5965285714285726,2.789849624060149,0.007761202851522185,0.015532864419112308
고흥,단기,0.850945494994438,-0.004226918798665181,-0.7486095661846494,0.8106785317018907,0.15394883203559506,0.05228031145717464,0.06996662958843153,0.05379310344827584,0.0558398220244716,0.034215795328142354,0.07377085650723025,0.06062291434927695,0.06095661846496106,0.04560622914349278,0.005784204671857591,-0.011345939933259105,-0.014460511679644046,0.0200222469410456,0.9999777530589544,1.313481646273636,-0.11917241379310266,0.6334885428253603,1.3245606229143505,0.016929544283003792,0.005462994383587113
고흥,중기,1.269410456062291,0.0,-0.6149054505005559,0.8322580645161288,0.3096774193548386,0.09632925472747494,0.10825361512791992,0.12420467185761953,0.0804671857619577,0.09265850945494997,0.1039599555061179,0.09922135706340378,0.0799777530589544,0.10547274749721913,0.22202447163515007,0.15038932146829803,0.01913236929922135,0.0364849833147942,0.857152391546162,1.1315016685205792,0.014289210233593762,0.37612391546162355,8.44981090100111,0.04343309735702106,0.008907466500701356
고흥,장기,1.1699248120300754,0.0,-0.8864661654135338,1.2338345864661657,0.08421052631578951,-0.03082706766917292,0.07977443609022573,0.07631578947368431,0.07451127819548876,0.11218045112781956,0.11030075187969927,0.1266165413533834,0.06586466165413536,0.08308270676691729,0.09699248120300755,0.13984962406015036,0.10451127819548874,0.07218045112781955,0.47887218045112734,0.9557894736842106,1.0875225563909754,0.9397827067669191,14.817669172932334,0.062179919046368035,0.035622310384255604
광양시,단기,0.8191323692992212,-0.0006674082313681868,-0.5054505005561735,0.8375973303670745,0.09187986651835371,0.0022246941045606845,0.06382647385984422,0.0588431590656285,0.05859844271412684,0.032057842046718577,0.06760845383759741,0.06126807563959952,0.06678531701890984,0.049032258064516165,0.07274749721913232,-0.028253615127919903,4.6837140780094874e-18,0.0026696329254727426,0.4244716351501667,0.745695216907674,-0.32589766407119,0.3024698553948821,1.3908342602892103,0.014039605117713143,-0.002690113922037666
광양시,중기,1.1933259176863176,-0.0028921023359288088,-0.5263626251390433,1.1139043381535036,-0.11612903225806448,-0.04048943270300334,0.11428253615127922,0.12509454949944376,0.07637374860956618,0.10282536151279194,0.10727474972191328,0.10907675194660729,0.08024471635150167,0.10814238042269186,0.13481646273637368,0.16240266963292543,0.05606229143492767,0.028031145717463846,0.1783982202447162,1.7273859844271409,0.5560823136818686,0.11378998887653051,8.07397107897664,0.039805579652667046,0.0010795851644872345
광양시,장기,1.149624060150376,0.0,-0.5195488721804512,1.2090225563909776,-0.4887218045112784,-0.1481203007518797,0.12075187969924801,0.09180451127819557,0.08142857142857142,0.08601503759398503,0.10729323308270669,0.13639097744360915,0.06939849624060147,0.0834586466165414,0.006015037593985024,0.27518796992481204,0.034586466165413526,0.052631578947368446,1.6449624060150387,2.6362406015037583,0.5756052631578951,1.213471428571434,13.239548872180452,0.07345719367332816,0.0019337918529041171
광주,단기,0.7063403781979976,-0.0071190211345939945,-0.668298109010011,0.9443826473859843,0.0,0.08097886540600663,0.06282536151279203,0.06242491657397111,0.05058954393770859,0.024048943270300334,0.05701890989988878,0.053681868743047784,0.05962180200222468,0.04355951056729701,-0.009788654060066761,0.05072302558398216,-0.009121245828698547,-4.6837140780094874e-18,-0.08286985539488284,1.2323470522803113,0.14745939933259206,0.03500177975528437,0.7118353726362624,-0.000664314774280463,-0.0013185293780937752
광주,중기,1.1728587319243602,-0.013570634037819796,-0.6206896551724136,1.0315906562847605,0.14416017797552833,-0.0569521690767519,0.12832035595105665,0.12084538375973299,0.07045606229143492,0.09552836484983307,0.11528364849833145,0.10048943270300331,0.0817130144605117,0.108698553948832,0.15172413793103443,0.207119021134594,0.006674082313681861,0.0017797552836484952,0.03592880978865425,-0.05802002224694104,0.14516462736373653,-0.02407630700778596,6.819710789766406,0.02949435785342627,0.00421132201849123
광주,장기,1.2578947368421056,0.0,-0.5954887218045114,1.1954887218045116,0.1684210526315789,0.028571428571428588,0.10766917293233087,0.09075187969924803,0.08458646616541347,0.08909774436090225,0.0966917293233083,0.12624060150375943,0.08375939849624066,0.08052631578947375,0.3503759398496243,0.4729323308270677,-0.024060150375939858,0.018045112781954892,1.0633834586466167,-0.32067669172932345,0.2405977443609019,0.6903533834586488,9.921578947368427,0.0472068196759799,0.0060713881477888025
구미,단기,0.7490545050055616,-0.008676307007786413,-0.6983314794215792,0.7474972191323691,-0.17130144605116784,0.14727474972191318,0.046985539488320405,0.043537263626251384,0.0661846496106785,0.029833147942157915,0.048275862068965454,0.07737486095661845,0.06538375973303667,0.047719688542825336,-0.021357063403781996,0.006451612903225827,0.02046718576195773,0.006896551724137928,0.4474972191323693,0.9513014460511673,0.09558843159065647,0.33119532814237934,2.885183537263626,0.008085148474032987,-0.016605475618070326
구미,중기,1.1906562847608448,-0.1150166852057842,-0.7890989988876526,0.9857619577308115,-0.08921023359288092,-0.05383759733036706,0.12838709677419352,0.1144827586206896,0.09096774193548388,0.09368186874304779,0.10038932146829813,0.09989098998887648,0.07817575083426027,0.08705228031145716,0.15839822024471634,0.07385984427141268,0.01023359288097886,0.0015572858731924355,0.0304560622914348,0.8888542825361508,0.23271968854282607,0.06570878754171257,4.663248053392657,0.011735921548074818,-0.015753346011697575
